Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Gansu,China,35.7518,104.2861,04-26-20,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,04-26-20,1587,8,1542,37,Western Pacific
Guangxi,China,23.8298,108.7881,04-26-20,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,04-26-20,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,04-26-20,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,04-26-20,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,04-26-20,936,13,556,367,Western Pacific
Henan,China,37.8957,114.9042,04-26-20,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,04-26-20,1037,4,772,261,Western Pacific
Hubei,China,30.9756,112.2707,04-26-20,68128,4512,63616,0,Western Pacific
Hunan,China,27.6104,111.7088,04-26-20,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,04-26-20,198,1,129,68,Western Pacific
Jiangsu,China,32.9711,119.455,04-26-20,653,0,646,7,Western Pacific
Jiangxi,China,27.614,115.7221,04-26-20,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,04-26-20,110,1,99,10,Western Pacific
Liaoning,China,41.2956,122.6085,04-26-20,146,2,143,1,Western Pacific
Macau,China,22.1667,113.55,04-26-20,45,0,31,14,Western Pacific
Ningxia,China,37.2692,106.1655,04-26-20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,04-26-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,04-26-20,286,3,253,30,Western Pacific
Shandong,China,36.3427,118.1498,04-26-20,787,7,768,12,Western Pacific
Shanghai,China,31.202,121.4491,04-26-20,642,7,568,67,Western Pacific
Shanxi,China,37.5777,112.2922,04-26-20,197,0,157,40,Western Pacific
Sichuan,China,30.6171,102.7103,04-26-20,561,3,558,0,Western Pacific
Tianjin,China,39.3054,117.323,04-26-20,190,3,182,5,Western Pacific
Tibet,China,31.6927,88.0924,04-26-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,04-26-20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,04-26-20,185,2,181,2,Western Pacific
Zhejiang,China,29.1832,120.0934,04-26-20,1268,1,1258,9,Western Pacific
,Colombia,4.5709,-74.2973,04-26-20,5379,244,1133,4002,Americas
,Congo (Brazzaville),-0.228,15.8277,04-26-20,200,6,19,175,Africa
,Congo (Kinshasa),-4.0383,21.7587,04-26-20,442,28,50,364,Africa
,Costa Rica,9.7489,-83.7534,04-26-20,695,6,264,425,Americas
,Cote d'Ivoire,7.54,-5.5471,04-26-20,1150,14,468,668,Africa
,Croatia,45.1,15.2,04-26-20,2030,55,1103,872,Europe
,Cuba,21.521757,-77.781167,04-26-20,1369,54,501,814,Americas
,Cyprus,35.1264,33.4299,04-26-20,817,14,148,655,Europe
,Czechia,49.8175,15.473,04-26-20,7404,220,2545,4639,Europe
Faroe Islands,Denmark,61.8926,-6.9118,04-26-20,187,0,178,9,Europe
Greenland,Greenland,71.7069,-42.6043,04-26-20,11,0,11,0,Europe
,Denmark,56.2639,9.5018,04-26-20,8575,422,5805,2348,Europe
,Djibouti,11.8251,42.5903,04-26-20,1023,2,411,610,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,04-26-20,6135,278,910,4947,Americas
,Ecuador,-1.8312,-78.1834,04-26-20,22719,576,1366,20777,Americas
,Egypt,26.820553,30.802498,04-26-20,4534,317,1176,3041,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,04-26-20,298,8,83,207,Americas
,Equatorial Guinea,1.6508,10.2679,04-26-20,258,1,8,249,Africa
,Eritrea,15.1794,39.7823,04-26-20,39,0,13,26,Africa
,Estonia,58.5953,25.0136,04-26-20,1643,49,233,1361,Europe
,Eswatini,-26.5225,31.4659,04-26-20,59,1,10,48,Africa
,Ethiopia,9.145,40.4897,04-26-20,123,3,41,79,Africa
,Fiji,-17.7134,178.065,04-26-20,18,0,12,6,Western Pacific
,Finland,61.92411,25.748151,04-26-20,4576,190,2500,1886,Europe
French Guiana,France,3.9339,-53.1258,04-26-20,111,1,87,23,Europe
French Polynesia,France,-17.6797,149.4068,04-26-20,57,0,41,16,Europe
Guadeloupe,France,16.265,-61.551,04-26-20,149,12,82,55,Europe
Mayotte,France,-12.8275,45.166244,04-26-20,401,4,144,253,Europe
New Caledonia,France,-20.904305,165.618042,04-26-20,18,0,17,1,Europe
Reunion,France,-21.1151,55.5364,04-26-20,417,0,300,117,Europe
Saint Barthelemy,France,17.9,-62.8333,04-26-20,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,04-26-20,38,3,24,11,Europe
Martinique,France,14.6415,-61.0242,04-26-20,175,14,77,84,Europe
,France,46.2276,2.2137,04-26-20,160847,22825,44125,93897,Europe
,Gabon,-0.8037,11.6094,04-26-20,176,3,30,143,Africa
,Gambia,13.4432,-15.3101,04-26-20,10,1,8,1,Africa
,Georgia,42.3154,43.3569,04-26-20,486,6,149,331,Europe
,Germany,51.165691,10.451526,04-26-20,157770,5976,112000,39794,Europe
,Ghana,7.9465,-1.0232,04-26-20,1550,11,155,1384,Africa
,Greece,39.0742,21.8243,04-26-20,2517,134,577,1806,Europe
,Guatemala,15.7835,-90.2308,04-26-20,500,15,49,436,Americas
,Guinea,9.9456,-9.6966,04-26-20,996,7,208,781,Africa
,Guyana,4.860416,-58.93018,04-26-20,74,8,12,54,Americas
,Haiti,18.9712,-72.2852,04-26-20,74,6,7,61,Americas
,Holy See,41.9029,12.4534,04-26-20,9,0,2,7,Europe
,Honduras,15.2,-86.2419,04-26-20,627,59,65,503,Americas
,Hungary,47.1625,19.5033,04-26-20,2500,272,485,1743,Europe
,Iceland,64.9631,-19.0208,04-26-20,1792,10,1608,174,Europe
,India,20.593684,78.96288,04-26-20,27890,881,6523,20486,South-East Asia
,Indonesia,-0.7893,113.9213,04-26-20,8882,743,1107,7032,South-East Asia
,Iran,32.427908,53.688046,04-26-20,90481,5710,69657,15114,Eastern Mediterranean
,Iraq,33.223191,43.679291,04-26-20,1820,87,1263,470,Eastern Mediterranean
,Ireland,53.1424,-7.6921,04-26-20,19262,1087,9233,8942,Europe
,Israel,31.046051,34.851612,04-26-20,15443,201,6731,8511,Europe
,Italy,41.87194,12.56738,04-26-20,197675,26644,64928,106103,Europe
,Jamaica,18.1096,-77.2975,04-26-20,350,7,28,315,Americas
,Japan,36.204824,138.252924,04-26-20,13405,395,1809,11201,Western Pacific
,Jordan,31.24,36.51,04-26-20,447,7,337,103,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,04-26-20,2717,25,682,2010,Europe
,Kenya,-0.0236,37.9062,04-26-20,355,14,106,235,Africa
,South Korea,35.907757,127.766922,04-26-20,10738,243,8764,1731,Western Pacific
,Kuwait,29.31166,47.481766,04-26-20,3075,20,806,2249,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,04-26-20,682,8,370,304,Europe
,Latvia,56.8796,24.6032,04-26-20,812,12,267,533,Europe
,Lebanon,33.8547,35.8623,04-26-20,707,24,145,538,Eastern Mediterranean
,Liberia,6.428055,-9.429499,04-26-20,124,12,25,87,Africa
,Liechtenstein,47.14,9.55,04-26-20,82,1,79,2,Europe
,Lithuania,55.1694,23.8813,04-26-20,1438,41,467,930,Europe
,Luxembourg,49.8153,6.1296,04-26-20,3723,88,3104,531,Europe
,Madagascar,-18.766947,46.869107,04-26-20,124,0,71,53,Africa
,Malaysia,4.210484,101.975766,04-26-20,5780,98,3862,1820,Western Pacific
,Maldives,3.2028,73.2207,04-26-20,214,0,17,197,South-East Asia
,Malta,35.9375,14.3754,04-26-20,448,4,282,162,Europe
,Mauritania,21.0079,-10.9408,04-26-20,7,1,6,0,Africa
,Mauritius,-20.348404,57.552152,04-26-20,332,9,299,24,Africa
,Mexico,23.6345,-102.5528,04-26-20,14677,1351,8354,4972,Americas
,Moldova,47.4116,28.3699,04-26-20,3408,96,895,2417,Europe
,Monaco,43.7333,7.4167,04-26-20,94,4,42,48,Europe
,Mongolia,46.8625,103.8467,04-26-20,38,0,9,29,Western Pacific
,Montenegro,42.708678,19.37439,04-26-20,321,7,153,161,Europe
,Morocco,31.7917,-7.0926,04-26-20,4065,161,593,3311,Eastern Mediterranean
,Namibia,-22.9576,18.4904,04-26-20,16,0,8,8,Africa
,Nepal,28.1667,84.25,04-26-20,52,0,16,36,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,04-26-20,100,2,73,25,Europe
Curacao,Netherlands,12.1696,-68.99,04-26-20,16,1,11,4,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,04-26-20,74,13,33,28,Europe
,Netherlands,52.1326,5.2913,04-26-20,37845,4475,0,33370,Europe
,New Zealand,-40.9006,174.886,04-26-20,1469,19,1180,270,Western Pacific
,Nicaragua,12.865416,-85.207229,04-26-20,13,3,7,3,Americas
,Niger,17.607789,8.081666,04-26-20,696,29,350,317,Africa
,Nigeria,9.082,8.6753,04-26-20,1273,40,239,994,Africa
,North Macedonia,41.6086,21.7453,04-26-20,1386,61,500,825,Europe
,Norway,60.472,8.4689,04-26-20,7527,201,32,7294,Europe
,Oman,21.512583,55.923255,04-26-20,1998,10,333,1655,Eastern Mediterranean
,Pakistan,30.3753,69.3451,04-26-20,13915,292,3029,10594,Eastern Mediterranean
,Panama,8.538,-80.7821,04-26-20,5779,165,338,5276,Americas
,Papua New Guinea,-6.314993,143.95555,04-26-20,8,0,0,8,Western Pacific
,Paraguay,-23.4425,-58.4438,04-26-20,228,9,85,134,Americas
,Peru,-9.19,-75.0152,04-26-20,27517,728,8088,18701,Americas
,Philippines,12.879721,121.774017,04-26-20,7579,501,862,6216,Western Pacific
,Poland,51.9194,19.1451,04-26-20,11617,535,2265,8817,Europe
,Portugal,39.3999,-8.2245,04-26-20,23864,903,1329,21632,Europe
,Qatar,25.3548,51.1839,04-26-20,10287,10,1012,9265,Eastern Mediterranean
,Romania,45.9432,24.9668,04-26-20,11036,619,3054,7363,Europe
,Russia,61.52401,105.318756,04-26-20,80949,747,6767,73435,Europe
,Rwanda,-1.9403,29.8739,04-26-20,191,0,92,99,Africa
,Saint Lucia,13.9094,-60.9789,04-26-20,15,0,15,0,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,04-26-20,14,0,5,9,Americas
,San Marino,43.9424,12.4578,04-26-20,538,41,64,433,Europe
,Saudi Arabia,23.885942,45.079162,04-26-20,17522,139,2357,15026,Eastern Mediterranean
,Senegal,14.4974,-14.4524,04-26-20,671,9,283,379,Africa
,Serbia,44.0165,21.0059,04-26-20,8042,156,1182,6704,Europe
,Seychelles,-4.6796,55.492,04-26-20,11,0,6,5,Africa
,Singapore,1.2833,103.8333,04-26-20,13624,12,1060,12552,Western Pacific
,Slovakia,48.669,19.699,04-26-20,1379,18,394,967,Europe
,Slovenia,46.1512,14.9955,04-26-20,1396,82,221,1093,Europe
,Somalia,5.152149,46.199616,04-26-20,436,23,10,403,Eastern Mediterranean
,South Africa,-30.5595,22.9375,04-26-20,4546,87,1473,2986,Africa
,Spain,40.463667,-3.74922,04-26-20,207634,23190,98372,86072,Europe
,Sri Lanka,7.873054,80.771797,04-26-20,523,7,120,396,South-East Asia
,Sudan,12.8628,30.2176,04-26-20,237,21,20,196,Eastern Mediterranean
,Suriname,3.9193,-56.0278,04-26-20,10,1,7,2,Americas
,Sweden,60.128161,18.643501,04-26-20,18640,2194,0,16446,Europe
,Switzerland,46.8182,8.2275,04-26-20,29061,1610,21800,5651,Europe
,Taiwan*,23.7,121,04-26-20,429,6,281,142,Western Pacific
,Tanzania,-6.369028,34.888822,04-26-20,299,10,48,241,Africa
,Thailand,15.870032,100.992541,04-26-20,2922,51,2594,277,South-East Asia
,Togo,8.6195,0.8248,04-26-20,98,6,62,30,Africa
,Trinidad and Tobago,10.6918,-61.2225,04-26-20,115,8,54,53,Americas
,Tunisia,33.886917,9.537499,04-26-20,949,38,216,695,Eastern Mediterranean
,Turkey,38.9637,35.2433,04-26-20,110130,2805,29140,78185,Europe
,Uganda,1.373333,32.290275,04-26-20,79,0,46,33,Africa
,Ukraine,48.3794,31.1656,04-26-20,8617,209,840,7568,Europe
,United Arab Emirates,23.424076,53.847818,04-26-20,10349,76,1978,8295,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,04-26-20,109,5,39,65,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,04-26-20,70,1,8,61,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,04-26-20,525,35,332,158,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,04-26-20,141,0,131,10,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,04-26-20,308,18,247,43,Europe
Montserrat,United Kingdom,16.742498,-62.187366,04-26-20,11,1,2,8,Europe
,United Kingdom,55.3781,-3.436,04-26-20,157729,24070,0,133659,Europe
,Uruguay,-32.5228,-55.7658,04-26-20,606,15,375,216,Americas
,US,40,-100,04-26-20,968518,55810,106988,805720,Americas
,Uzbekistan,41.377491,64.585262,04-26-20,1869,8,789,1072,Europe
,Venezuela,6.4238,-66.5897,04-26-20,325,10,137,178,Americas
,Vietnam,14.058324,108.277199,04-26-20,270,0,225,45,Western Pacific
,Zambia,-13.133897,27.849332,04-26-20,88,3,42,43,Africa
,Zimbabwe,-19.015438,29.154857,04-26-20,31,4,2,25,Africa
,Dominica,15.415,-61.371,04-26-20,16,0,13,3,Americas
,Grenada,12.1165,-61.679,04-26-20,18,0,7,11,Americas
,Mozambique,-18.665695,35.529562,04-26-20,76,0,0,76,Africa
,Syria,34.802075,38.996815,04-26-20,43,3,0,40,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,04-26-20,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,04-26-20,18,2,5,11,Americas
,Laos,19.85627,102.495496,04-26-20,19,0,7,12,Western Pacific
,Libya,26.3351,17.228331,04-26-20,61,2,18,41,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,04-26-20,342,2,83,257,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,04-26-20,53,1,3,49,Africa
,Mali,17.570692,-3.996166,04-26-20,389,23,112,254,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,04-26-20,15,0,2,13,Americas
Northwest Territories,Canada,64.8255,-124.8457,04-26-20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,04-26-20,11,0,0,11,Americas
,Kosovo,42.602636,20.902977,04-26-20,763,21,166,576,Europe
,Burma,21.9162,95.956,04-26-20,146,5,10,131,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,04-26-20,3,0,1,2,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,04-26-20,6,1,3,2,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,04-26-20,11,1,4,6,Europe
,Botswana,-22.3285,24.6849,04-26-20,22,1,0,21,Africa
,Burundi,-3.3731,29.9189,04-26-20,11,1,4,6,Africa
,Sierra Leone,8.460555,-11.779889,04-26-20,93,4,10,79,Africa
,Malawi,-13.2543,34.3015,04-26-20,34,3,4,27,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,04-26-20,13,0,11,2,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,04-26-20,1,0,0,1,Europe
,South Sudan,6.877,31.307,04-26-20,6,0,0,6,Africa
,Western Sahara,24.2155,-12.8858,04-26-20,6,0,5,1,Africa
,Sao Tome and Principe,0.1864,6.6131,04-26-20,4,0,0,4,Africa
,Yemen,15.552727,48.516388,04-26-20,1,0,1,0,Eastern Mediterranean
,Comoros,-11.6455,43.3333,04-26-20,0,0,0,0,Africa
,Tajikistan,38.861,71.2761,04-26-20,0,0,0,0,Europe
,Lesotho,-29.61,28.2336,04-26-20,0,0,0,0,Africa
,Afghanistan,33.93911,67.709953,04-27-20,1703,57,220,1426,Eastern Mediterranean
,Albania,41.1533,20.1683,04-27-20,736,28,422,286,Europe
,Algeria,28.0339,1.6596,04-27-20,3517,432,1558,1527,Africa
,Andorra,42.5063,1.5218,04-27-20,743,40,385,318,Europe
,Angola,-11.2027,17.8739,04-27-20,27,2,6,19,Africa
,Antigua and Barbuda,17.0608,-61.7964,04-27-20,24,3,11,10,Americas
,Argentina,-38.4161,-63.6167,04-27-20,4003,197,1140,2666,Americas
,Armenia,40.0691,45.0382,04-27-20,1808,29,848,931,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,04-27-20,106,3,100,3,Western Pacific
New South Wales,Australia,-33.8688,151.2093,04-27-20,3004,34,2227,743,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,04-27-20,28,0,23,5,Western Pacific
Queensland,Australia,-27.4698,153.0251,04-27-20,1033,6,926,101,Western Pacific
South Australia,Australia,-34.9285,138.6007,04-27-20,438,4,414,20,Western Pacific
Tasmania,Australia,-42.8821,147.3272,04-27-20,214,11,132,71,Western Pacific
Victoria,Australia,-37.8136,144.9631,04-27-20,1349,17,1280,52,Western Pacific
Western Australia,Australia,-31.9505,115.8605,04-27-20,549,8,486,55,Western Pacific
,Austria,47.5162,14.5501,04-27-20,15274,549,12362,2363,Europe
,Azerbaijan,40.1431,47.5769,04-27-20,1678,22,1162,494,Europe
,Bahamas,25.025885,-78.035889,04-27-20,80,11,22,47,Americas
,Bahrain,26.0275,50.55,04-27-20,2723,8,1218,1497,Eastern Mediterranean
,Bangladesh,23.685,90.3563,04-27-20,5913,152,131,5630,South-East Asia
,Barbados,13.1939,-59.5432,04-27-20,80,6,39,35,Americas
,Belarus,53.7098,27.9534,04-27-20,11289,75,1740,9474,Europe
,Belgium,50.8333,4.469936,04-27-20,46687,7207,10878,28602,Europe
,Benin,9.3077,2.3158,04-27-20,64,1,33,30,Africa
,Bhutan,27.5142,90.4336,04-27-20,7,0,4,3,South-East Asia
,Bolivia,-16.2902,-63.5887,04-27-20,1014,53,98,863,Americas
,Bosnia and Herzegovina,43.9159,17.6791,04-27-20,1565,60,659,846,Europe
,Brazil,-14.235,-51.9253,04-27-20,67446,4603,31142,31701,Americas
,Brunei,4.5353,114.7277,04-27-20,138,1,124,13,Western Pacific
,Bulgaria,42.7339,25.4858,04-27-20,1363,58,206,1099,Europe
,Burkina Faso,12.2383,-1.5616,04-27-20,635,42,469,124,Africa
,Cabo Verde,16.5388,-23.0418,04-27-20,109,1,1,107,Africa
,Cambodia,11.55,104.9167,04-27-20,122,0,119,3,Western Pacific
,Cameroon,3.848,11.5021,04-27-20,1705,58,805,842,Africa
Alberta,Canada,53.9333,-116.5765,04-27-20,4696,75,0,4621,Americas
British Columbia,Canada,53.7267,-127.6476,04-27-20,1998,104,0,1894,Americas
Manitoba,Canada,53.7609,-98.8139,04-27-20,273,6,0,267,Americas
New Brunswick,Canada,46.5653,-66.4619,04-27-20,118,0,0,118,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,04-27-20,258,3,0,255,Americas
Nova Scotia,Canada,44.682,-63.7443,04-27-20,900,24,0,876,Americas
Ontario,Canada,51.2538,-85.3232,04-27-20,15970,1023,0,14947,Americas
Prince Edward Island,Canada,46.5107,-63.4168,04-27-20,26,0,0,26,Americas
Quebec,Canada,52.9399,-73.5491,04-27-20,24983,1600,0,23383,Americas
Saskatchewan,Canada,52.9399,-106.4509,04-27-20,365,5,0,360,Americas
,Central African Republic,6.6111,20.9394,04-27-20,19,0,10,9,Africa
,Chad,15.4542,18.7322,04-27-20,46,0,15,31,Africa
,Chile,-35.6751,-71.543,04-27-20,15492,198,7327,7967,Americas
Anhui,China,31.8257,117.2264,04-27-20,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,04-27-20,593,9,536,48,Western Pacific
Chongqing,China,30.0572,107.874,04-27-20,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,04-27-20,355,1,349,5,Western Pacific
Gansu,China,35.7518,104.2861,04-27-20,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,04-27-20,1587,8,1547,32,Western Pacific
Guangxi,China,23.8298,108.7881,04-27-20,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,04-27-20,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,04-27-20,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,04-27-20,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,04-27-20,939,13,586,340,Western Pacific
Henan,China,37.8957,114.9042,04-27-20,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,04-27-20,1037,4,787,246,Western Pacific
Hubei,China,30.9756,112.2707,04-27-20,68128,4512,63616,0,Western Pacific
Hunan,China,27.6104,111.7088,04-27-20,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,04-27-20,199,1,145,53,Western Pacific
Jiangsu,China,32.9711,119.455,04-27-20,653,0,646,7,Western Pacific
Jiangxi,China,27.614,115.7221,04-27-20,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,04-27-20,110,1,99,10,Western Pacific
Liaoning,China,41.2956,122.6085,04-27-20,146,2,143,1,Western Pacific
Macau,China,22.1667,113.55,04-27-20,45,0,32,13,Western Pacific
Ningxia,China,37.2692,106.1655,04-27-20,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,04-27-20,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,04-27-20,286,3,253,30,Western Pacific
Shandong,China,36.3427,118.1498,04-27-20,787,7,768,12,Western Pacific
Shanghai,China,31.202,121.4491,04-27-20,644,7,581,56,Western Pacific
Shanxi,China,37.5777,112.2922,04-27-20,197,0,160,37,Western Pacific
Sichuan,China,30.6171,102.7103,04-27-20,561,3,558,0,Western Pacific
Tianjin,China,39.3054,117.323,04-27-20,190,3,182,5,Western Pacific
Tibet,China,31.6927,88.0924,04-27-20,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,04-27-20,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,04-27-20,185,2,181,2,Western Pacific
Zhejiang,China,29.1832,120.0934,04-27-20,1268,1,1261,6,Western Pacific
,Colombia,4.5709,-74.2973,04-27-20,5597,253,1210,4134,Americas
,Congo (Brazzaville),-0.228,15.8277,04-27-20,200,6,19,175,Africa
,Congo (Kinshasa),-4.0383,21.7587,04-27-20,459,28,50,381,Africa
,Costa Rica,9.7489,-83.7534,04-27-20,697,6,287,404,Americas
,Cote d'Ivoire,7.54,-5.5471,04-27-20,1164,14,499,651,Africa
,Croatia,45.1,15.2,04-27-20,2039,59,1166,814,Europe
,Cuba,21.521757,-77.781167,04-27-20,1389,56,525,808,Americas
,Cyprus,35.1264,33.4299,04-27-20,822,15,148,659,Europe
,Czechia,49.8175,15.473,04-27-20,7445,223,2826,4396,Europe
Faroe Islands,Denmark,61.8926,-6.9118,04-27-20,187,0,178,9,Europe
Greenland,Greenland,71.7069,-42.6043,04-27-20,11,0,11,0,Europe
,Denmark,56.2639,9.5018,04-27-20,8698,427,5959,2312,Europe
,Djibouti,11.8251,42.5903,04-27-20,1035,2,477,556,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,04-27-20,6293,282,993,5018,Americas
,Ecuador,-1.8312,-78.1834,04-27-20,23240,663,1557,21020,Americas
,Egypt,26.820553,30.802498,04-27-20,4782,337,1236,3209,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,04-27-20,323,8,89,226,Americas
,Equatorial Guinea,1.6508,10.2679,04-27-20,258,1,9,248,Africa
,Eritrea,15.1794,39.7823,04-27-20,39,0,13,26,Africa
,Estonia,58.5953,25.0136,04-27-20,1647,50,233,1364,Europe
,Eswatini,-26.5225,31.4659,04-27-20,65,1,10,54,Africa
,Ethiopia,9.145,40.4897,04-27-20,124,3,50,71,Africa
,Fiji,-17.7134,178.065,04-27-20,18,0,12,6,Western Pacific
,Finland,61.92411,25.748151,04-27-20,4695,193,2500,2002,Europe
French Guiana,France,3.9339,-53.1258,04-27-20,111,1,87,23,Europe
French Polynesia,France,-17.6797,149.4068,04-27-20,57,0,43,14,Europe
Guadeloupe,France,16.265,-61.551,04-27-20,149,12,82,55,Europe
Mayotte,France,-12.8275,45.166244,04-27-20,401,4,144,253,Europe
New Caledonia,France,-20.904305,165.618042,04-27-20,18,0,17,1,Europe
Reunion,France,-21.1151,55.5364,04-27-20,418,0,300,118,Europe
Saint Barthelemy,France,17.9,-62.8333,04-27-20,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,04-27-20,38,3,24,11,Europe
Martinique,France,14.6415,-61.0242,04-27-20,175,14,77,84,Europe
,France,46.2276,2.2137,04-27-20,164589,23262,44733,96594,Europe
,Gabon,-0.8037,11.6094,04-27-20,211,3,43,165,Africa
,Gambia,13.4432,-15.3101,04-27-20,10,1,8,1,Africa
,Georgia,42.3154,43.3569,04-27-20,497,6,156,335,Europe
,Germany,51.165691,10.451526,04-27-20,158758,6126,114500,38132,Europe
